"participantID","block","randomSeed","letterSeparation","letterEccentricity","itemRate","condition","letterOrder1","target1","response1","responseLetter1","RT1","letterOrder2","target2","response2","responseLetter2","RT2","endTime","oneQueriedFirst"
"RA","1",209225.5298,8.48528137423857,6,12,"2","21,20,16,10,13,22,14,6,1,24,2,8,5,3,7,19,18,15,11,9,12,23,17,4","15",21,"12","1.88975163386203","8,18,13,22,3,12,16,20,7,14,1,11,15,5,17,2,6,4,23,9,19,24,10,21","15",15,"17","3.53008314804174",735850.47788998,FALSE
"RA","1",209225.5298,8.48528137423857,6,12,"2","5,16,12,15,4,6,8,3,24,13,10,1,20,2,9,11,22,7,18,14,19,17,23,21","18",19,"18","3.03379791299812","12,19,7,18,5,22,3,15,17,11,8,1,6,24,20,13,16,21,9,23,2,10,4,14","18",1,"12","1.53770027612336",735850.47788998,TRUE
"RA","1",209225.5298,8.48528137423857,6,12,"2","16,15,10,14,8,17,5,4,22,11,19,13,12,23,24,9,1,18,3,20,6,21,2,7","8",9,"22","4.13083829707466","5,6,1,11,13,22,2,12,7,3,14,16,15,8,20,17,24,10,21,9,23,18,4,19","8",8,"12","1.97964903712273",735850.47788998,TRUE
"RA","1",209225.5298,8.48528137423857,6,12,"2","18,9,10,14,22,13,20,19,8,15,2,7,23,1,12,16,21,17,4,3,11,24,5,6","16",15,"12","2.22021139413118","17,16,2,24,12,5,19,20,10,3,21,4,1,18,7,13,23,8,9,14,22,6,15,11","16",17,"23","4.33061411697417",735850.47788998,FALSE
"RA","1",209225.5298,8.48528137423857,6,12,"2","4,1,15,2,7,11,3,6,9,22,23,14,18,8,10,24,21,13,20,16,19,17,5,12","8",6,"11","3.41118793003261","13,20,21,7,19,5,14,23,8,9,11,12,22,3,1,10,15,2,17,18,4,24,6,16","8",9,"8","5.27510760608129",735850.47788998,FALSE
"RA","1",209225.5298,8.48528137423857,6,12,"2","17,14,22,18,3,5,4,10,15,12,16,11,6,9,21,19,24,20,13,8,7,2,23,1","9",11,"16","3.62686984194443","9,17,21,7,8,15,11,5,22,12,14,20,23,18,10,3,2,4,24,6,1,19,16,13","9",10,"12","2.03570348396897",735850.47788998,TRUE
"RA","1",209225.5298,8.48528137423857,6,12,"2","18,8,15,24,2,19,20,23,9,1,6,17,12,5,22,7,16,11,14,4,13,21,10,3","7",6,"19","4.26269291411154","23,2,8,10,17,24,11,3,12,5,22,19,15,21,16,4,6,14,1,7,13,9,20,18","7",24,"18","2.11747727007605",735850.47788998,TRUE
"RA","1",209225.5298,8.48528137423857,6,12,"2","4,15,17,20,13,11,23,16,12,9,21,7,8,3,2,22,1,6,10,5,14,24,18,19","16",12,"7","4.79268617392518","2,6,11,23,4,8,21,13,15,20,1,19,18,9,12,14,7,16,24,22,3,10,5,17","16",16,"14","3.19946490693837",735850.47788998,TRUE
"RA","1",209225.5298,8.48528137423857,6,12,"2","16,4,20,7,23,15,9,1,3,18,14,12,8,17,2,22,19,21,10,6,24,13,5,11","7",10,"18","2.52368371211924","7,10,12,15,13,21,17,4,2,9,23,1,14,20,3,8,5,11,16,19,18,6,22,24","7",8,"4","4.21967861312442",735850.47788998,FALSE
"RA","1",209225.5298,8.48528137423857,6,12,"2","5,16,7,23,10,13,15,17,12,21,1,3,4,14,9,6,2,8,11,20,24,22,19,18","12",13,"4","2.15894611598924","21,13,8,9,24,5,1,19,11,10,22,20,12,4,23,3,7,2,6,15,18,17,16,14","12",13,"12","3.88700788794085",735850.47788998,FALSE
"RA","1",209225.5298,8.48528137423857,6,12,"2","9,11,10,21,12,24,8,15,2,1,4,23,13,3,22,5,20,16,6,7,17,18,14,19","14",17,"20","3.81512808403932","8,14,7,18,13,4,17,22,5,21,1,12,15,16,24,23,11,20,3,19,6,9,10,2","14",14,"16","1.88564209709875",735850.47788998,TRUE
"RA","1",209225.5298,8.48528137423857,6,12,"2","5,20,17,6,21,8,15,16,24,9,18,2,19,4,1,11,13,14,23,12,3,22,10,7","13",15,"1","2.41083010914735","22,2,19,12,16,20,18,4,9,6,7,24,14,17,11,5,13,15,23,21,8,3,10,1","13",5,"16","4.5700164581649",735850.47788998,FALSE
"RA","1",209225.5298,8.48528137423857,6,12,"2","17,12,24,1,7,13,4,20,5,8,19,18,14,22,11,9,16,3,23,6,10,21,15,2","16",17,"16","3.91777860489674","16,1,19,18,2,17,9,23,8,11,5,14,6,12,7,3,15,4,21,20,22,24,13,10","16",16,"3","2.11976566491649",735850.47788998,TRUE
"RA","1",209225.5298,8.48528137423857,6,12,"2","10,14,6,23,13,2,22,19,3,12,4,7,20,24,8,17,11,16,5,9,1,21,18,15","14",10,"12","2.66931177000515","22,13,15,18,6,1,4,12,17,20,3,23,16,9,19,8,11,24,2,7,5,14,10,21","14",16,"8","4.532898172969",735850.47788998,FALSE
"RA","1",209225.5298,8.48528137423857,6,12,"2","19,11,22,23,20,6,3,12,17,21,10,15,5,13,8,7,16,18,9,14,4,24,1,2","18",18,"18","3.97185418312438","4,20,21,12,16,2,9,15,18,6,17,8,14,3,10,13,11,19,5,7,23,24,1,22","18",18,"19","2.38661885401234",735850.47788998,TRUE
"RA","1",209225.5298,8.48528137423857,6,12,"2","3,19,14,5,23,12,2,10,18,11,22,13,4,21,20,7,17,24,6,15,9,16,1,8","9",9,"18","3.42368202004582","5,20,6,24,11,1,19,23,22,17,14,3,18,12,8,15,13,4,7,2,10,16,9,21","9",21,"10","1.68025474995375",735850.47788998,TRUE
"RA","1",209225.5298,8.48528137423857,6,12,"2","18,14,4,13,21,5,24,2,16,11,19,17,1,20,3,7,12,23,22,6,15,10,9,8","17",19,"22","2.37946619512513","14,1,22,3,19,15,16,21,11,4,6,13,18,24,17,20,23,12,5,8,7,2,9,10","17",18,"12","3.9063820480369",735850.47788998,FALSE
"RA","2",207930.9414,8.48528137423857,6,12,"1","10,5,17,22,20,14,2,12,19,21,6,7,4,1,15,24,9,13,18,23,8,3,11,16","8",8,"12","8.28386742784642","21,23,24,9,3,5,18,8,15,17,2,11,4,14,7,6,1,22,16,19,10,13,20,12","8",9,"15","2.60342954588123",735850.49142895,TRUE
"RA","2",207930.9414,8.48528137423857,6,12,"1","8,17,5,20,4,15,24,18,22,9,1,7,6,10,19,16,3,23,21,11,13,14,12,2","15",16,"16","2.58142292988487","22,10,16,2,24,15,7,4,8,21,5,9,14,18,12,11,13,1,19,17,20,3,6,23","15",15,"12","4.17201406694949",735850.49142895,FALSE
"RA","2",207930.9414,8.48528137423857,6,12,"1","23,3,24,8,2,9,21,6,17,16,22,19,14,1,11,15,7,12,18,5,10,13,20,4","12",12,"19","4.23418521508574","10,23,12,13,24,8,19,17,11,16,6,1,18,5,15,9,21,20,2,4,7,22,3,14","12",13,"18","2.69599547307007",735850.49142895,TRUE
"RA","2",207930.9414,8.48528137423857,6,12,"1","3,22,6,5,11,8,23,18,9,1,21,20,12,7,19,14,10,13,24,15,17,16,2,4","10",10,"1","2.4578202390112","6,13,8,15,23,17,10,22,9,19,20,5,24,16,11,4,2,21,7,14,3,18,1,12","10",9,"9","4.34641663613729",735850.49142895,FALSE
"RA","2",207930.9414,8.48528137423857,6,12,"1","20,4,22,6,5,7,3,1,18,21,16,23,9,15,14,2,17,19,12,13,10,24,8,11","13",14,"15","3.21990361297503","5,10,22,2,6,20,8,15,21,17,18,12,14,13,9,3,24,4,16,1,23,7,11,19","13",12,"12","1.7149565750733",735850.49142895,TRUE
"RA","2",207930.9414,8.48528137423857,6,12,"1","9,13,5,19,3,7,16,23,15,21,17,22,12,2,1,6,10,4,8,11,18,24,14,20","18",18,"4","1.9008501470089","21,1,7,22,9,5,19,3,20,12,4,17,18,15,13,11,24,2,23,8,10,14,6,16","18",13,"18","4.99640850187279",735850.49142895,FALSE
"RA","2",207930.9414,8.48528137423857,6,12,"1","10,1,19,17,16,8,12,15,23,9,14,5,4,21,2,7,13,3,20,11,24,6,22,18","15",15,"2","3.2163155588787","22,19,14,4,18,24,13,20,7,23,17,12,9,11,5,6,1,16,3,10,8,2,21,15","15",11,"17","4.9303106169682",735850.49142895,FALSE
"RA","2",207930.9414,8.48528137423857,6,12,"1","11,22,12,18,21,17,10,4,8,15,23,19,5,7,2,24,16,1,9,14,20,13,3,6","17",18,"1","4.08130844915286","16,1,14,3,24,10,15,5,9,8,19,12,21,11,13,4,7,6,18,22,23,2,20,17","17",19,"18","1.87970130098984",735850.49142895,TRUE
"RA","2",207930.9414,8.48528137423857,6,12,"1","20,2,5,22,4,1,14,13,11,24,3,15,16,23,17,12,7,18,10,21,6,8,9,19","17",2,"2","1.9769006499555","9,8,14,20,12,17,18,5,22,6,13,7,23,4,19,2,16,10,21,15,3,24,11,1","17",5,"12","3.40930987289175",735850.49142895,FALSE
"RA","2",207930.9414,8.48528137423857,6,12,"1","13,6,18,15,17,14,7,24,2,23,4,21,8,9,10,11,1,5,12,22,16,20,3,19","10",11,"4","3.65411940705962","8,3,12,10,24,2,1,13,16,22,7,11,19,14,23,9,4,6,15,18,20,17,21,5","10",20,"18","1.79666525591165",735850.49142895,TRUE
"RA","2",207930.9414,8.48528137423857,6,12,"1","23,5,20,13,1,10,4,22,14,9,2,7,18,3,16,11,21,8,19,24,17,6,12,15","7",23,"12","3.63850627304055","22,3,15,19,10,9,18,12,2,17,7,21,23,6,8,13,4,16,20,14,5,1,24,11","7",3,"15","2.06254371604882",735850.49142895,TRUE
"RA","2",207930.9414,8.48528137423857,6,12,"1","17,9,18,1,19,5,8,23,15,6,12,21,16,22,13,2,3,11,14,7,10,24,20,4","13",13,"16","3.48099207389168","8,19,9,16,3,15,5,1,11,13,22,23,17,24,2,4,18,7,6,12,14,20,10,21","13",6,"15","5.16046158503741",735850.49142895,FALSE
"RA","2",207930.9414,8.48528137423857,6,12,"1","4,1,15,8,14,5,24,10,19,22,23,18,3,7,11,6,9,20,16,2,17,12,21,13","17",17,"9","1.69953958317637","16,22,5,19,18,2,3,9,10,21,13,7,12,6,14,17,8,4,11,15,23,24,1,20","17",18,"4","3.68238915014081",735850.49142895,FALSE
"RA","2",207930.9414,8.48528137423857,6,12,"1","10,18,3,22,7,8,14,17,21,2,11,23,9,5,19,15,12,24,6,4,13,16,1,20","9",10,"2","7.01539587392472","9,14,4,19,12,16,13,3,24,8,17,18,6,23,1,20,22,5,10,21,7,15,2,11","9",5,"12","8.82392107695341",735850.49142895,FALSE
"RA","2",207930.9414,8.48528137423857,6,12,"1","13,16,8,20,17,3,23,22,21,2,10,1,9,5,14,6,24,15,19,7,11,12,4,18","8",8,"22","2.05832568695769","18,11,14,9,6,2,4,5,23,13,24,3,22,16,8,7,20,21,19,17,10,1,15,12","8",9,"23","3.92887915112078",735850.49142895,FALSE
"RA","2",207930.9414,8.48528137423857,6,12,"1","18,19,10,24,21,5,22,16,2,4,7,11,3,9,15,12,8,14,20,1,23,6,17,13","15",15,"15","2.40834390209056","23,1,8,4,9,24,6,7,5,22,3,19,15,21,13,16,11,18,10,14,20,12,2,17","15",22,"12","3.72841030918062",735850.49142895,FALSE
"RA","2",207930.9414,8.48528137423857,6,12,"1","2,17,23,8,18,7,16,4,22,6,21,5,11,3,19,1,13,12,15,24,10,9,14,20","16",16,"1","1.98373122303747","5,10,16,21,22,19,13,1,2,12,8,7,17,9,18,23,14,4,11,15,6,20,3,24","16",15,"18","3.41485275398009",735850.49142895,FALSE
"RA","2",207930.9414,8.48528137423857,6,12,"1","17,6,13,23,7,21,9,5,12,19,3,1,14,10,15,4,16,22,8,18,11,2,20,24","10",11,"3","3.29849043488503","6,4,19,20,12,16,15,11,10,21,9,8,1,24,2,22,17,3,23,14,7,13,5,18","10",5,"12","5.15486483089626",735850.49142895,FALSE
"RA","2",207930.9414,8.48528137423857,6,12,"1","15,7,4,24,12,19,13,23,18,16,8,21,6,14,22,9,10,17,2,11,20,5,1,3","12",10,"16","1.83382112113759","5,7,23,15,14,2,9,18,1,4,24,13,20,16,10,6,12,21,17,11,3,8,22,19","12",13,"20","3.50411309814081",735850.49142895,FALSE
"RA","2",207930.9414,8.48528137423857,6,12,"1","10,7,9,8,13,21,6,11,3,23,14,16,4,17,5,20,1,22,12,15,2,18,19,24","11",12,"16","4.88109802384861","24,18,7,14,13,15,23,2,4,5,16,3,1,12,17,11,10,22,20,19,9,6,21,8","11",12,"3","3.08748611691408",735850.49142895,TRUE
"RA","2",207930.9414,8.48528137423857,6,12,"1","21,10,4,19,12,23,17,2,22,7,15,1,3,13,11,14,20,9,6,16,5,18,8,24","17",17,"20","4.50464279204607","1,15,9,6,19,11,17,5,20,12,10,16,3,22,18,2,24,8,13,14,7,23,21,4","17",3,"9","2.65693041216582",735850.49142895,TRUE
"RA","2",207930.9414,8.48528137423857,6,12,"1","16,23,12,8,21,9,5,2,1,7,15,19,14,10,22,17,20,11,18,13,3,24,4,6","12",11,"15","3.61725813499652","10,15,8,22,12,2,3,1,17,23,14,16,4,20,5,11,18,7,24,13,6,21,19,9","12",12,"16","1.87183477613144",735850.49142895,TRUE
"RA","2",207930.9414,8.48528137423857,6,12,"1","11,24,1,18,13,9,2,3,15,20,10,17,14,23,21,4,12,6,7,19,5,22,16,8","12",9,"15","2.13856521202251","18,4,8,15,17,11,9,13,23,20,16,7,24,6,2,12,21,1,14,19,3,10,5,22","12",2,"4","3.88400479010306",735850.49142895,FALSE
"RA","2",207930.9414,8.48528137423857,6,12,"1","11,6,18,17,2,8,16,14,5,20,13,9,3,4,7,1,12,19,10,22,23,21,24,15","16",16,"1","1.89140418800525","19,10,16,14,12,6,11,9,17,24,7,4,22,18,5,8,1,21,20,15,2,3,13,23","16",17,"1","3.468040935928",735850.49142895,FALSE
"RA","2",207930.9414,8.48528137423857,6,12,"1","22,10,11,4,14,18,7,21,1,17,3,6,20,2,9,12,13,19,16,5,23,15,24,8","11",19,"16","2.20460253208876","3,9,15,10,7,4,19,16,20,24,23,6,21,18,2,8,5,22,17,12,13,1,11,14","11",19,"17","3.5239676060155",735850.49142895,FALSE
"RA","2",207930.9414,8.48528137423857,6,12,"2","19,5,3,8,9,24,7,17,16,18,11,15,23,12,1,2,13,20,6,22,4,10,14,21","10",12,"15","3.58380698203109","12,10,1,18,15,7,5,11,3,24,23,2,20,9,14,17,6,8,4,21,19,16,22,13","10",4,"18","1.79210074408911",735850.49142895,TRUE
"RA","2",207930.9414,8.48528137423857,6,12,"2","11,23,12,10,16,1,6,7,5,9,8,22,15,14,17,19,18,13,21,20,2,24,4,3","11",3,"12","4.71127399918623","10,3,2,16,1,13,11,7,23,6,17,19,22,9,24,14,5,15,8,12,18,20,21,4","11",11,"17","2.71909268712625",735850.49142895,TRUE
"RA","2",207930.9414,8.48528137423857,6,12,"2","12,23,22,2,6,10,11,13,7,1,20,5,14,4,17,9,19,8,3,18,24,15,21,16","16",17,"19","1.98403562186286","15,23,17,16,8,11,3,9,18,12,24,19,2,10,4,5,13,1,14,21,7,6,20,22","16",10,"12","4.21575391292572",735850.49142895,FALSE
"RA","2",207930.9414,8.48528137423857,6,12,"2","3,11,12,13,18,1,22,16,7,9,8,14,10,20,21,23,15,4,24,17,19,2,6,5","14",3,"12","2.16910449205898","9,2,14,22,20,17,7,19,6,8,1,12,21,5,24,18,15,4,11,10,23,13,16,3","14",18,"4","4.01732077100314",735850.49142895,FALSE
"RA","2",207930.9414,8.48528137423857,6,12,"2","3,15,10,24,14,13,6,16,1,22,2,17,21,8,20,5,11,23,19,12,9,4,18,7","11",11,"2","1.94930182304233","23,17,24,12,7,21,5,2,19,13,22,20,3,18,1,4,8,15,14,9,10,16,11,6","11",12,"20","4.60417465213686",735850.49142895,FALSE
"RA","2",207930.9414,8.48528137423857,6,12,"2","12,18,10,23,22,14,17,8,9,7,11,6,24,5,3,4,19,2,13,20,15,21,1,16","11",7,"17","8.00123846600763","16,5,21,15,17,9,22,7,20,6,10,4,24,23,1,2,8,19,18,12,14,3,11,13","11",8,"7","10.1206320801284",735850.49142895,TRUE
"RA","2",207930.9414,8.48528137423857,6,12,"2","15,17,18,3,24,19,8,21,16,4,5,2,12,20,10,23,7,9,6,13,1,11,14,22","13",8,"21","3.81594991707243","5,23,20,9,18,8,16,10,7,17,3,11,22,1,2,6,14,12,13,19,21,24,15,4","13",14,"1","2.26313321199268",735850.49142895,TRUE
"RA","2",207930.9414,8.48528137423857,6,12,"2","2,19,4,7,20,11,6,9,24,22,15,17,3,14,23,10,16,8,21,5,18,12,13,1","10",11,"15","2.37743728980422","13,2,7,14,4,9,24,10,23,19,15,21,8,1,17,5,16,11,18,6,12,20,22,3","10",11,"15","3.95437089982443",735850.49142895,FALSE
"RA","2",207930.9414,8.48528137423857,6,12,"2","17,24,23,15,2,8,11,18,14,12,10,19,22,13,7,20,9,1,5,16,6,4,3,21","10",9,"14","3.45683443499729","6,4,13,17,23,3,18,16,9,2,20,7,14,1,21,5,22,12,11,8,24,10,15,19","10",3,"13","1.78348829504102",735850.49142895,TRUE
"RA","2",207930.9414,8.48528137423857,6,12,"2","10,16,11,12,19,22,23,6,7,17,15,20,3,18,2,8,21,9,14,1,24,5,4,13","11",10,"17","1.88105918513611","13,16,21,4,17,19,23,8,20,24,15,3,11,2,5,22,1,9,7,14,12,10,18,6","11",11,"15","3.0568001230713",735850.49142895,FALSE
"RA","2",207930.9414,8.48528137423857,6,12,"2","9,19,17,22,18,3,6,5,10,13,24,23,2,16,14,8,21,7,4,20,11,12,1,15","13",24,"15","3.21734143793583","21,13,20,8,1,9,14,24,16,6,17,7,3,2,12,18,5,22,23,15,19,11,4,10","13",14,"2","5.00369825982489",735850.49142895,FALSE
"RA","2",207930.9414,8.48528137423857,6,12,"2","4,22,6,14,2,12,8,23,11,9,10,5,1,17,15,19,18,16,13,21,7,20,24,3","12",1,"4","2.56674212310463","15,23,11,5,3,13,24,4,19,2,1,17,14,18,7,9,22,20,6,10,16,8,21,12","12",10,"2","4.69306883495301",735850.49142895,FALSE
"RA","2",207930.9414,8.48528137423857,6,12,"2","14,5,20,17,6,12,2,8,11,21,16,15,18,23,22,3,10,9,13,24,1,4,19,7","8",19,"13","2.07744734990411","22,7,23,4,14,18,16,1,8,12,3,9,10,19,17,20,11,24,13,5,21,15,2,6","8",13,"10","3.5974116679281",735850.49142895,FALSE
"RA","2",207930.9414,8.48528137423857,6,12,"2","14,8,5,15,3,16,19,20,10,11,17,9,18,2,6,21,13,4,23,12,22,24,7,1","10",13,"18","2.21125341602601","13,20,23,16,1,22,11,24,18,2,12,15,4,10,8,19,14,17,5,6,7,3,21,9","10",10,"2","4.25709503493272",735850.49142895,FALSE
"RA","2",207930.9414,8.48528137423857,6,12,"2","11,15,20,6,22,5,23,14,10,17,2,13,19,1,16,18,8,21,3,4,9,12,24,7","18",22,"12","1.80257469392382","14,11,15,22,16,5,24,1,9,23,17,2,13,20,8,21,4,10,19,6,7,3,18,12","18",18,"10","3.65975124691613",735850.49142895,FALSE
"RA","2",207930.9414,8.48528137423857,6,12,"2","4,21,13,12,15,9,2,14,7,10,1,11,5,20,24,23,8,19,17,6,22,18,3,16","7",7,"2","5.83825427410193","24,2,15,11,17,1,22,10,16,13,20,5,23,19,4,18,3,8,9,21,12,14,7,6","7",16,"18","2.33405705215409",735850.49142895,TRUE
"RA","2",207930.9414,8.48528137423857,6,12,"2","12,24,3,22,4,6,17,14,7,20,11,5,8,15,21,1,23,13,16,19,18,10,9,2","13",14,"15","2.55092489114031","11,16,23,13,17,10,2,9,15,21,6,22,4,8,1,18,14,5,3,19,12,20,7,24","13",13,"4","4.19214462907985",735850.49142895,FALSE
"RA","2",207930.9414,8.48528137423857,6,12,"2","11,13,20,1,5,2,22,6,24,16,23,3,21,12,7,18,15,8,9,14,19,10,17,4","13",14,"12","4.53078700485639","22,6,14,17,21,24,20,8,13,5,7,11,3,18,23,4,9,12,16,2,10,1,15,19","13",14,"18","3.18708480894566",735850.49142895,TRUE
"RA","2",207930.9414,8.48528137423857,6,12,"2","6,19,5,1,4,3,9,17,12,14,7,2,23,15,13,24,16,8,22,11,21,18,10,20","12",14,"15","1.89912512595765","19,18,13,11,10,20,8,15,7,2,23,3,14,12,16,22,21,9,17,6,24,4,5,1","12",15,"16","3.73898628493771",735850.49142895,FALSE
"RA","2",207930.9414,8.48528137423857,6,12,"2","3,20,11,5,22,23,13,10,16,6,7,1,14,17,19,4,24,18,15,9,8,2,21,12","9",9,"16","4.2480026348494","5,4,8,16,13,20,21,3,19,2,6,9,23,12,7,14,15,22,10,18,11,1,17,24","9",10,"2","2.36732820002362",735850.49142895,TRUE
"RA","2",207930.9414,8.48528137423857,6,12,"2","18,10,1,11,21,9,19,7,4,14,24,5,12,6,15,20,17,16,2,13,22,8,23,3","7",13,"12","5.30704670888372","2,9,17,5,19,6,4,15,10,21,3,12,13,7,22,18,8,14,23,11,16,24,1,20","7",3,"17","2.60995847801678",735850.49142895,TRUE
"RA","2",207930.9414,8.48528137423857,6,12,"2","15,13,24,1,20,4,22,5,14,23,17,16,3,9,11,21,8,2,12,6,18,10,19,7","17",18,"2","3.73756414605305","8,17,14,7,16,3,11,15,18,9,13,23,22,12,19,4,21,1,2,20,24,6,5,10","17",14,"12","1.84041874203831",735850.49142895,TRUE
"RA","2",207930.9414,8.48528137423857,6,12,"2","11,17,20,21,19,18,4,10,5,22,3,16,14,24,12,1,2,13,7,8,6,15,23,9","17",17,"2","4.57497649081051","24,23,22,9,21,19,20,14,18,6,5,1,3,7,11,17,2,10,8,12,16,13,15,4","17",17,"2","2.10254583880305",735850.49142895,TRUE
"RA","2",207930.9414,8.48528137423857,6,12,"2","14,13,7,11,1,15,12,17,4,21,2,18,10,6,20,8,24,19,22,9,16,3,23,5","15",16,"8","2.08507773093879","15,8,7,23,13,21,18,2,14,5,4,6,16,11,24,9,22,17,19,1,20,3,10,12","15",16,"9","4.46102103102021",735850.49142895,FALSE
"RA","2",207930.9414,8.48528137423857,6,12,"2","17,14,13,11,4,19,6,22,10,20,23,16,2,1,21,8,7,3,9,24,12,18,15,5","8",17,"7","4.67694546212442","1,8,18,12,17,23,16,24,2,11,5,22,20,14,3,10,9,19,13,21,4,6,7,15","8",9,"2","3.02894522994757",735850.49142895,TRUE
"RA","2",207930.9414,8.48528137423857,6,12,"2","15,2,20,24,1,14,12,10,4,22,23,21,11,9,13,8,7,17,18,5,3,16,6,19","13",1,"15","2.79900936805643","19,17,18,22,16,14,2,20,6,8,21,15,12,13,11,9,1,5,4,7,23,10,24,3","13",13,"12","1.63216040492989",735850.49142895,TRUE
"RA","2",207930.9414,8.48528137423857,6,12,"2","21,23,5,17,20,11,3,22,8,24,16,19,13,6,14,7,12,9,4,15,1,2,18,10","14",20,"15","3.44418542319909","24,5,13,19,15,7,8,6,11,14,12,2,22,9,1,18,16,23,21,17,3,10,20,4","14",17,"16","4.98004419798963",735850.49142895,FALSE
"RA","2",207930.9414,8.48528137423857,6,12,"2","13,4,16,8,14,19,11,6,10,15,12,5,22,20,2,17,9,21,23,7,1,18,3,24","18",18,"21","3.75963251595385","8,3,15,2,21,13,23,5,7,12,11,22,16,1,14,18,17,4,19,10,6,20,9,24","18",18,"4","2.16742593701929",735850.49142895,TRUE
"RA","2",207930.9414,8.48528137423857,6,12,"2","23,21,16,11,6,7,5,14,3,18,1,13,8,24,12,4,22,17,15,20,9,10,19,2","14",15,"12","4.11297265812755","20,22,15,9,16,7,3,12,19,10,14,8,13,4,24,1,5,21,17,23,18,11,2,6","14",14,"4","2.48927119397558",735850.49142895,TRUE
"RA","2",207930.9414,8.48528137423857,6,12,"2","7,23,3,6,8,5,11,14,10,24,13,19,12,20,16,1,21,22,15,9,18,17,2,4","8",21,"18","3.48736283206381","20,8,22,1,23,7,12,2,16,3,13,4,5,11,9,14,10,6,17,21,18,24,15,19","8",9,"16","1.75256557296962",735850.49142895,TRUE
"RA","2",207930.9414,8.48528137423857,6,12,"2","8,4,22,10,21,16,14,3,23,7,24,5,12,2,11,19,15,9,18,17,13,1,20,6","14",14,"2","2.61546096694656","15,22,6,18,10,8,17,19,24,7,12,9,4,5,23,13,21,11,2,14,1,3,20,16","14",15,"23","4.90463194693439",735850.49142895,FALSE
"RA","2",207930.9414,8.48528137423857,6,12,"2","12,19,3,13,18,20,2,16,8,21,5,7,4,17,23,22,14,1,11,6,10,9,24,15","9",1,"12","3.63179550692439","6,12,3,21,19,22,16,24,17,5,20,9,7,10,13,2,18,14,11,1,15,8,4,23","9",9,"17","1.75061495904811",735850.49142895,TRUE
"RA","2",207930.9414,8.48528137423857,6,12,"2","4,22,13,8,16,10,21,3,5,7,14,6,1,12,9,24,18,20,19,15,23,2,11,17","13",14,"12","3.33016803790815","5,18,13,7,2,11,4,24,1,10,14,20,19,15,16,9,3,12,6,22,23,8,17,21","13",11,"14","1.89797907602042",735850.49142895,TRUE
"RA","2",207930.9414,8.48528137423857,6,12,"2","16,8,11,21,2,10,5,12,24,22,1,18,7,6,19,17,14,15,23,4,13,9,3,20","12",16,"17","2.30487506999634","2,13,3,11,23,15,5,12,17,19,8,7,20,14,1,9,10,21,6,4,18,24,22,16","12",13,"20","4.42614390095696",735850.49142895,FALSE
"RA","2",207930.9414,8.48528137423857,6,12,"2","8,7,6,17,2,11,21,9,18,3,1,12,20,4,10,13,14,24,16,22,19,5,23,15","10",11,"1","3.85234587593004","4,20,13,19,3,7,16,18,14,5,2,17,8,23,11,21,24,22,6,1,9,10,12,15","10",11,"2","2.25228994083591",735850.49142895,TRUE
"RA","2",207930.9414,8.48528137423857,6,12,"2","10,4,22,19,8,15,24,5,7,9,6,2,23,12,21,16,17,1,13,3,18,20,11,14","8",1,"10","3.49347393796779","6,8,22,16,5,1,11,21,13,20,12,18,9,15,19,2,10,24,23,3,4,17,14,7","8",11,"12","1.71756803500466",735850.49142895,TRUE
"RA","2",207930.9414,8.48528137423857,6,12,"2","18,4,21,24,15,14,1,11,6,17,12,13,5,10,2,20,19,3,8,9,23,7,22,16","16",17,"19","2.72581825987436","13,21,12,4,15,6,18,22,2,24,3,19,10,17,1,7,16,23,14,8,9,20,11,5","16",16,"7","5.86067439685576",735850.49142895,FALSE
"RA","2",207930.9414,8.48528137423857,6,12,"2","15,16,22,17,19,5,7,23,18,10,9,8,3,11,4,6,12,2,24,20,21,13,1,14","13",10,"10","2.19114368618466","16,15,19,6,14,3,4,23,22,8,21,10,11,12,20,13,17,18,1,7,2,9,5,24","13",14,"12","3.43835198413581",735850.49142895,FALSE
"RA","2",207930.9414,8.48528137423857,6,12,"2","3,24,4,8,5,21,23,7,16,1,11,20,18,15,14,13,19,22,9,12,2,10,17,6","18",22,"10","1.70513259689324","17,21,18,16,2,13,11,8,9,23,7,20,14,22,6,1,19,12,10,5,3,24,4,15","18",18,"12","3.77065307600424",735850.49142895,FALSE
"RA","2",207930.9414,8.48528137423857,6,12,"2","4,19,5,7,17,22,16,24,9,12,8,18,13,14,2,10,3,6,15,23,1,20,11,21","18",19,"15","1.98962799482979","6,4,3,12,8,19,14,11,20,17,10,13,9,1,5,7,24,22,2,23,16,15,18,21","18",4,"12","3.54094394785352",735850.49142895,FALSE
"RA","2",207930.9414,8.48528137423857,6,12,"2","14,9,16,2,21,5,13,19,10,6,24,3,20,17,12,22,15,18,11,23,4,1,7,8","7",9,"10","2.3081666121725","17,13,14,4,15,7,12,5,23,16,6,9,8,24,1,18,22,10,2,20,21,19,11,3","7",4,"4","3.99633996095508",735850.49142895,FALSE
"RA","2",207930.9414,8.48528137423857,6,12,"2","5,10,4,17,12,20,15,21,8,18,1,14,7,19,11,22,6,16,23,13,3,24,9,2","17",18,"16","1.76044562784955","22,20,4,5,6,13,7,8,16,9,3,23,14,21,15,12,24,18,17,19,11,2,10,1","17",18,"18","3.4002627148293",735850.49142895,FALSE
