"participantID","block","randomSeed","letterSeparation","letterEccentricity","itemRate","condition","expDegrees","letterOrder1","target1","response1","responseLetter1","RT1","letterOrder2","target2","response2","responseLetter2","RT2","endTime","resp1otherStream","resp2otherStream","condName","oneQueriedFirst"
"AH","1",211734.1862,8.48528137423857,6,8,"4","270,90","20,9,5,22,13,2,3,10,16,11,24,7,4,15,8,19,18,14,21,1,17,23,12,6","10",8,"10","2.73937516682781","15,7,19,24,4,20,8,18,14,10,21,6,23,17,1,13,16,11,3,9,22,12,5,2","10",5,"4","6.3473546768073",736187.472630639,10,13,"Upwards",FALSE
"AH","1",211734.1862,8.48528137423857,6,8,"4","270,90","20,5,23,9,4,10,14,12,16,2,21,15,22,18,17,13,6,1,24,19,11,3,8,7","18",18,"1","2.27521889097989","19,15,22,5,24,23,18,21,2,13,1,20,7,4,9,10,12,16,6,17,14,8,11,3","18",19,"6","4.27616131398827",736187.472630639,11,17,"Upwards",FALSE
"AH","1",211734.1862,8.48528137423857,6,8,"4","270,90","14,8,6,20,19,24,7,11,15,4,9,1,17,10,18,22,2,3,13,5,23,12,16,21","15",15,"18","4.78831915813498","18,4,13,24,11,6,7,16,22,15,1,21,17,3,23,14,20,8,5,2,12,9,19,10","15",17,"20","3.10142619418912",736187.472630639,1,4,"Upwards",TRUE
"AH","1",211734.1862,8.48528137423857,6,8,"4","270,90","7,23,18,17,10,19,16,24,5,3,14,9,6,22,21,13,11,2,8,12,20,4,1,15","15",20,"12","4.61778145493008","17,18,4,11,14,6,21,10,3,15,20,23,19,12,2,1,24,13,5,16,22,7,8,9","15",16,"1","2.37055151490495",736187.472630639,14,23,"Upwards",TRUE
"AH","1",211734.1862,8.48528137423857,6,8,"4","270,90","23,1,16,18,24,7,14,3,10,2,9,19,22,17,5,11,13,21,12,20,15,4,8,6","8",7,"14","2.35637187608518","17,7,22,23,14,19,2,24,8,10,11,9,16,20,4,18,13,15,12,6,5,3,21,1","8",17,"13","5.59593244898133",736187.472630639,5,17,"Upwards",FALSE
"AH","1",211734.1862,8.48528137423857,6,8,"4","270,90","24,5,12,7,20,16,13,1,8,11,4,15,18,3,6,23,2,21,14,17,9,19,22,10","11",11,"4","7.0610048128292","5,23,7,12,19,10,13,14,1,15,16,17,6,20,9,21,24,18,8,3,22,4,2,11","11",24,"11","3.30177400493994",736187.472630639,22,10,"Upwards",TRUE
"AH","1",211734.1862,8.48528137423857,6,8,"4","270,90","7,19,24,4,9,17,21,3,22,6,18,8,23,14,2,1,5,20,11,12,13,15,10,16","15",14,"14","1.92556032794528","11,16,19,15,3,7,8,18,23,20,22,10,2,12,9,14,13,5,6,24,21,1,17,4","15",3,"19","3.71736382390372",736187.472630639,16,2,"Upwards",FALSE
"AH","1",211734.1862,8.48528137423857,6,8,"4","270,90","10,23,17,11,3,5,9,16,18,19,4,24,20,14,22,13,6,1,7,12,15,8,2,21","16",16,"13","4.13144130399451","12,9,4,13,5,18,8,16,7,23,11,10,20,24,2,22,14,19,6,17,1,21,3,15","16",8,"16","2.70147366798483",736187.472630639,4,8,"Upwards",TRUE
"AH","1",211734.1862,8.48528137423857,6,8,"4","270,90","19,4,15,11,5,18,23,9,12,8,22,24,3,16,1,20,7,13,17,21,2,10,6,14","7",13,"3","11.9068950158544","12,1,23,22,19,10,14,17,2,21,5,18,24,4,11,8,6,20,15,7,16,13,9,3","7",21,"16","2.53139552497305",736187.472630639,24,14,"Upwards",FALSE
"AH","1",211734.1862,8.48528137423857,6,8,"4","270,90","16,4,11,10,18,12,9,19,20,5,17,24,8,21,6,7,3,1,22,23,14,13,2,15","8",8,"19","3.23574602301233","24,21,15,5,12,18,17,13,20,4,11,1,23,2,3,16,9,22,19,6,8,10,14,7","8",3,"15","1.4343674860429",736187.472630639,19,24,"Upwards",TRUE
"AH","1",211734.1862,8.48528137423857,6,8,"4","270,90","14,12,17,6,10,18,2,13,15,1,22,21,7,5,16,19,20,24,8,4,3,9,11,23","12",2,"12","3.93147247191519","7,3,11,16,8,2,21,20,23,15,18,22,1,17,19,13,10,6,5,14,4,9,12,24","12",12,"22","2.68351101782173",736187.472630639,23,11,"Upwards",TRUE
"AH","1",211734.1862,8.48528137423857,6,8,"4","270,90","4,15,1,11,24,16,20,2,14,6,10,17,7,3,9,12,19,23,18,5,21,13,22,8","9",10,"6","6.11437599896453","3,15,24,14,13,11,16,9,21,5,12,17,4,10,7,20,18,6,19,22,1,23,8,2","9",22,"23","2.53841820009984",736187.472630639,18,18,"Upwards",TRUE
"AH","1",211734.1862,8.48528137423857,6,8,"4","270,90","10,13,17,20,2,15,1,23,5,7,4,6,12,11,9,3,24,21,14,8,22,19,18,16","10",13,"12","1.91138007980771","18,17,2,16,1,23,22,10,19,15,9,21,7,4,11,3,24,12,5,13,20,14,6,8","10",9,"19","3.47087908093818",736187.472630639,18,22,"Upwards",FALSE
"AH","1",211734.1862,8.48528137423857,6,8,"4","270,90","16,18,21,8,9,7,11,15,19,20,24,13,4,12,17,1,5,6,10,14,22,23,2,3","16",15,"17","2.56399576505646","7,22,14,6,12,9,16,17,8,18,15,20,10,2,11,19,23,21,13,5,1,24,4,3","16",16,"19","4.95557262492366",736187.472630639,8,9,"Upwards",FALSE
"AH","1",211734.1862,8.48528137423857,6,8,"4","270,90","9,24,19,13,6,10,5,22,20,23,16,2,14,4,18,12,17,21,3,11,15,8,7,1","7",8,"22","2.86066274391487","15,10,11,4,16,23,1,19,21,13,14,6,8,5,12,3,20,18,2,9,7,22,17,24","7",1,"15","5.0772671198938",736187.472630639,22,21,"Upwards",FALSE
"AH","1",211734.1862,8.48528137423857,6,8,"4","270,90","6,7,4,20,14,16,9,19,10,2,11,18,5,24,17,22,23,8,12,15,13,1,3,21","11",11,"11","7.88143913494423","19,10,22,1,11,9,5,8,12,14,21,2,15,18,17,4,23,16,24,7,13,6,3,20","11",20,"7","5.90591866406612",736187.472630639,5,2,"Upwards",TRUE
"AH","1",211734.1862,8.48528137423857,6,8,"4","270,90","4,17,10,19,23,21,24,16,11,12,9,8,13,18,3,1,22,15,6,5,2,14,7,20","12",13,"13","13.8632259690203","5,17,12,14,13,6,22,21,7,24,11,23,1,18,20,3,4,10,8,19,9,16,2,15","12",18,"10","8.95890267891809",736187.472630639,5,3,"Upwards",FALSE
"AH","1",211734.1862,8.48528137423857,6,8,"4","270,90","9,15,4,22,14,21,23,10,13,11,2,19,12,24,16,3,1,5,18,7,6,8,20,17","18",17,"1","7.18411612208001","20,16,12,15,11,21,7,8,22,23,18,5,4,10,13,17,24,19,1,6,9,3,14,2","18",13,"4","2.73744186712429",736187.472630639,19,3,"Upwards",TRUE
"AH","1",211734.1862,8.48528137423857,6,8,"4","270,90","4,7,20,16,6,13,14,3,17,12,24,21,8,5,9,22,11,23,1,18,2,15,10,19","18",18,"23","8.36525242589414","6,16,13,3,17,10,11,22,8,18,19,9,12,23,21,15,20,5,24,2,14,1,7,4","18",15,"21","4.96621603588574",736187.472630639,14,12,"Upwards",TRUE
"AH","1",211734.1862,8.48528137423857,6,8,"4","270,90","23,14,1,8,18,3,15,21,11,20,10,17,7,6,12,5,2,13,9,19,4,16,24,22","15",15,"12","2.35509589104913","12,1,11,5,2,23,6,3,10,18,24,20,9,7,8,13,19,21,4,16,22,14,15,17","15",9,"10","4.55415607290342",736187.472630639,1,11,"Upwards",FALSE
"AH","1",211734.1862,8.48528137423857,6,8,"4","270,90","15,20,12,8,21,9,3,5,18,4,17,22,14,24,11,10,16,13,2,19,23,1,6,7","12",12,"22","2.88407788402401","5,18,6,12,17,2,22,13,24,7,11,1,23,14,16,20,19,4,8,9,3,10,21,15","12",13,"23","5.38964462815784",736187.472630639,7,21,"Upwards",FALSE
"AH","1",211734.1862,8.48528137423857,6,8,"4","270,90","12,11,6,2,16,3,20,4,1,17,22,9,15,5,13,14,24,18,19,7,23,8,10,21","17",15,"13","2.24162640306167","21,18,14,15,11,1,7,2,13,6,22,10,16,24,4,19,8,3,23,17,9,5,20,12","17",19,"23","4.09924507513642",736187.472630639,9,21,"Upwards",FALSE
"AH","1",211734.1862,8.48528137423857,6,8,"4","270,90","23,8,7,5,10,15,11,3,12,13,24,21,14,17,9,19,18,20,22,4,2,6,16,1","16",17,"18","6.10160646820441","12,19,2,1,9,15,11,5,8,22,4,14,21,17,3,18,24,10,7,16,13,23,6,20","16",18,"10","3.54352901503444",736187.472630639,16,5,"Upwards",TRUE
"AH","1",211734.1862,8.48528137423857,6,8,"4","270,90","13,15,21,9,22,19,2,16,8,18,10,1,12,4,24,6,5,11,17,23,14,3,7,20","8",16,"6","10.5670739179477","10,6,15,13,12,7,16,14,8,2,9,23,22,3,11,21,19,4,18,1,20,17,5,24","8",17,"19","4.98928049905226",736187.472630639,2,6,"Upwards",FALSE
"AH","1",211734.1862,8.48528137423857,6,8,"4","270,90","15,10,2,18,14,21,7,3,4,19,24,12,17,22,11,1,9,16,13,6,5,8,23,20","11",19,"13","4.34103629086167","11,22,14,20,12,4,24,6,7,10,13,16,21,23,2,3,8,1,9,5,15,17,18,19","11",3,"14","2.29343393980525",736187.472630639,11,5,"Upwards",TRUE
"AH","1",211734.1862,8.48528137423857,6,8,"4","270,90","20,14,21,8,22,6,5,3,13,18,19,4,2,11,12,15,17,10,23,16,7,24,1,9","7",16,"15","3.89275295194238","13,16,1,20,5,3,22,7,2,4,15,19,14,18,12,8,10,11,24,6,23,9,21,17","7",10,"4","2.10064790188335",736187.472630639,11,12,"Upwards",TRUE
"AH","1",211734.1862,8.48528137423857,6,8,"4","270,90","13,2,23,16,5,20,15,8,14,22,3,6,19,17,18,9,4,24,11,21,12,10,7,1","11",9,"14","5.29052439704537","20,11,21,18,4,2,5,14,17,10,12,23,13,3,22,15,19,7,1,16,6,8,24,9","11",3,"21","2.37919131293893",736187.472630639,8,20,"Upwards",TRUE
"AH","1",211734.1862,8.48528137423857,6,8,"4","270,90","14,18,12,7,16,3,21,17,23,22,20,11,13,4,1,2,15,24,6,5,9,8,19,10","15",14,"4","5.423672178993","5,10,7,6,18,3,4,15,8,14,16,17,12,1,13,19,2,20,24,9,11,21,23,22","15",14,"1","7.36853395286016",736187.472630639,7,15,"Upwards",FALSE
"AH","1",211734.1862,8.48528137423857,6,8,"4","270,90","3,2,6,7,20,11,17,23,4,22,24,1,21,15,13,12,18,14,16,19,10,8,9,5","14",15,"13","4.98197106202133","24,14,6,15,5,20,21,2,4,12,7,13,10,23,18,9,22,19,11,17,8,3,16,1","14",4,"15","3.2237542339135",736187.472630639,12,14,"Upwards",TRUE
"AH","1",211734.1862,8.48528137423857,6,8,"4","270,90","5,11,22,8,13,17,6,7,18,2,12,3,19,23,14,9,20,24,16,21,1,4,10,15","13",14,"23","3.07511912798509","4,22,12,21,8,24,7,9,23,14,1,17,2,16,13,18,15,11,3,10,5,6,20,19","13",12,"17","4.78710062406026",736187.472630639,9,6,"Upwards",FALSE
"AH","1",211734.1862,8.48528137423857,6,8,"4","270,90","13,21,18,1,5,3,7,24,20,6,23,15,4,17,16,12,19,2,9,22,11,14,8,10","16",14,"17","7.45444298186339","8,16,17,1,19,11,9,7,21,12,5,2,22,6,15,4,18,14,23,24,10,13,3,20","16",10,"12","3.50236537284218",736187.472630639,3,16,"Upwards",TRUE
"AH","1",211734.1862,8.48528137423857,6,8,"4","270,90","16,4,19,22,8,17,21,3,2,15,9,23,18,1,6,13,14,11,5,20,10,12,24,7","7",2,"4","4.42197417584248","8,10,13,12,22,7,2,5,23,9,1,21,20,19,18,6,24,16,17,15,4,14,11,3","7",16,"6","2.42984422086738",736187.472630639,21,15,"Upwards",TRUE
"AH","1",211734.1862,8.48528137423857,6,8,"4","270,90","16,11,17,1,12,8,4,7,14,10,2,13,3,18,22,5,21,19,15,20,9,6,24,23","13",12,"13","4.76799443503842","9,1,24,15,11,20,4,3,19,8,22,23,14,21,13,12,10,16,5,18,7,17,2,6","13",9,"19","3.19876973493956",736187.472630639,15,18,"Upwards",TRUE
"AH","1",211734.1862,8.48528137423857,6,8,"4","270,90","12,24,4,21,7,6,2,15,13,23,20,18,11,9,8,5,17,14,19,16,10,22,3,1","11",11,"20","4.33511197287589","20,3,19,23,9,1,8,11,17,4,21,5,12,18,13,7,22,14,24,6,10,16,15,2","11",9,"17","7.28018139698543",736187.472630639,1,17,"Upwards",FALSE
"AH","1",211734.1862,8.48528137423857,6,8,"4","270,90","15,22,7,2,9,16,23,18,17,4,1,14,21,12,8,5,19,24,20,11,13,6,10,3","12",14,"12","1.82972401194274","18,9,17,4,16,7,2,22,15,11,3,19,14,12,5,1,24,13,21,6,8,20,10,23","12",13,"14","3.99649901688099",736187.472630639,14,12,"Upwards",FALSE
"AH","1",211734.1862,8.48528137423857,6,8,"4","270,90","18,2,12,4,1,24,19,10,7,16,20,6,11,23,15,5,9,17,22,8,3,14,13,21","7",8,"10","5.07125235698186","11,18,7,21,10,2,14,13,8,24,6,17,20,1,19,5,23,15,4,3,22,9,12,16","7",7,"14","2.05364333093166",736187.472630639,5,22,"Upwards",TRUE
"AH","1",211734.1862,8.48528137423857,6,8,"4","270,90","1,3,2,6,4,12,15,10,7,14,23,24,19,5,8,18,9,22,21,20,16,17,13,11","15",14,"5","4.50120736402459","7,1,23,13,14,9,18,20,4,3,6,16,11,22,12,5,15,8,19,24,17,2,21,10","15",23,"21","2.73304965090938",736187.472630639,16,19,"Upwards",TRUE
"AH","2",211604.2849,8.48528137423857,6,8,"3","0,180","12,20,8,7,15,19,4,3,9,17,11,6,24,10,13,21,18,1,22,16,5,14,23,2","11",5,"15","1.96791002713144","2,17,22,11,8,12,14,7,10,19,1,15,5,3,23,13,16,21,9,4,18,20,6,24","11",11,"1","3.48052006401122",736187.492241612,12,18,"Inverted",FALSE
"AH","2",211604.2849,8.48528137423857,6,8,"3","0,180","9,19,16,5,8,18,14,13,23,6,24,20,2,17,15,3,11,12,10,1,7,4,22,21","13",12,"20","2.05958833708428","14,6,15,11,5,23,24,9,16,3,12,13,19,20,8,10,4,21,18,22,7,17,2,1","13",13,"19","3.86048254114576",736187.492241612,14,2,"Inverted",FALSE
"AH","2",211604.2849,8.48528137423857,6,8,"3","0,180","22,3,14,10,17,9,5,13,4,23,6,20,24,18,15,16,8,11,19,1,7,12,2,21","12",5,"17","2.38358522788621","18,6,22,2,11,10,24,13,15,23,7,17,8,12,9,19,3,1,5,4,21,16,14,20","12",11,"7","5.80732331704348",736187.492241612,12,21,"Inverted",FALSE
"AH","2",211604.2849,8.48528137423857,6,8,"3","0,180","6,21,20,5,8,7,15,11,23,18,10,17,22,12,14,9,1,19,24,13,4,2,3,16","17",17,"1","4.87654195120558","20,12,4,2,16,6,22,19,21,9,5,3,10,18,23,24,8,14,11,7,17,1,15,13","17",16,"24","2.74158507515676",736187.492241612,22,19,"Inverted",TRUE
"AH","2",211604.2849,8.48528137423857,6,8,"3","0,180","9,11,7,23,12,4,3,21,15,22,8,24,19,20,16,13,1,10,6,18,14,5,2,17","9",9,"15","3.3907905430533","1,4,12,19,17,20,6,7,10,22,23,21,15,2,16,11,18,13,9,5,24,8,3,14","9",10,"22","1.66171868005767",736187.492241612,13,10,"Inverted",TRUE
"AH","2",211604.2849,8.48528137423857,6,8,"3","0,180","16,19,7,22,6,13,1,15,4,3,18,10,11,14,23,21,24,17,5,2,9,20,12,8","9",8,"15","4.00821476709098","4,1,15,6,3,14,17,22,12,10,19,11,13,8,9,21,18,20,23,2,16,24,5,7","9",9,"12","6.76067366893403",736187.492241612,3,23,"Inverted",FALSE
"AH","2",211604.2849,8.48528137423857,6,8,"3","0,180","17,10,9,7,15,3,22,12,8,16,4,21,18,6,5,14,19,23,2,13,11,20,24,1","10",10,"16","6.63966834102757","13,20,19,15,11,16,21,3,18,14,17,9,24,7,12,10,4,5,1,8,22,2,23,6","10",9,"18","1.88071491895244",736187.492241612,6,13,"Inverted",TRUE
"AH","2",211604.2849,8.48528137423857,6,8,"3","0,180","14,20,3,23,15,22,17,11,1,4,13,18,19,7,24,2,21,6,8,12,10,9,16,5","14",14,"7","7.63829877413809","21,11,7,24,6,15,8,22,12,14,9,18,20,13,19,16,23,17,3,2,5,4,10,1","14",14,"13","3.92578867310658",736187.492241612,3,11,"Inverted",TRUE
"AH","2",211604.2849,8.48528137423857,6,8,"3","0,180","19,13,12,8,1,21,24,5,9,4,20,18,2,17,15,22,3,11,14,7,6,23,10,16","18",24,"16","10.4119584248401","20,7,23,6,1,5,8,10,14,11,22,17,2,16,24,13,9,19,21,18,3,4,12,15","18",17,"9","2.25166053604335",736187.492241612,14,9,"Inverted",FALSE
"AH","2",211604.2849,8.48528137423857,6,8,"3","0,180","22,6,24,19,20,16,13,14,23,15,7,5,4,11,10,18,8,2,9,1,17,12,21,3","9",10,"15","2.93492379481904","1,20,3,17,12,4,8,9,24,2,14,18,10,5,6,21,23,19,13,16,11,22,15,7","9",5,"12","1.405709664803",736187.492241612,23,22,"Inverted",TRUE
"AH","2",211604.2849,8.48528137423857,6,8,"3","0,180","20,11,16,15,24,3,1,8,10,12,13,17,4,5,6,21,19,9,18,14,22,7,23,2","17",18,"9","4.78498957888223","13,8,10,24,3,18,20,16,12,11,19,5,1,6,4,15,23,2,22,7,17,9,21,14","17",18,"2","2.82571741798893",736187.492241612,22,24,"Inverted",TRUE
"AH","2",211604.2849,8.48528137423857,6,8,"3","0,180","3,10,23,5,19,13,22,2,6,12,15,11,18,20,14,7,16,4,1,9,24,21,8,17","15",15,"14","4.55598534201272","11,20,22,14,3,13,24,23,2,7,12,9,4,5,21,8,18,1,15,17,16,6,10,19","15",11,"12","6.57923932606354",736187.492241612,4,10,"Inverted",FALSE
"AH","2",211604.2849,8.48528137423857,6,8,"3","0,180","20,11,5,15,24,22,21,10,6,3,13,17,18,19,9,12,7,14,16,1,23,2,8,4","9",10,"3","2.82467709900811","4,14,21,6,23,13,9,2,20,7,1,24,17,5,11,8,3,10,15,12,16,18,22,19","9",10,"7","6.05785854486749",736187.492241612,17,17,"Inverted",FALSE
"AH","2",211604.2849,8.48528137423857,6,8,"3","0,180","20,15,14,7,13,8,18,12,5,10,21,4,11,22,16,1,9,2,19,17,6,3,24,23","15",16,"1","5.66557434690185","5,9,13,23,2,12,21,17,14,24,3,18,20,7,19,11,16,1,10,8,22,15,4,6","15",15,"19","3.0577608901076",736187.492241612,18,19,"Inverted",TRUE
"AH","2",211604.2849,8.48528137423857,6,8,"3","0,180","9,1,18,4,22,8,10,14,2,15,12,21,23,11,17,13,5,20,3,24,7,19,6,16","9",10,"15","2.10568600101396","9,22,8,14,17,23,18,12,2,19,3,7,11,16,15,24,1,20,6,4,5,13,21,10","9",9,"2","3.90612644283101",736187.492241612,15,9,"Inverted",FALSE
"AH","2",211604.2849,8.48528137423857,6,8,"3","0,180","4,18,3,23,19,15,22,20,14,10,7,9,5,16,8,21,2,24,1,11,6,13,12,17","16",16,"21","3.41114006494172","16,6,12,21,17,4,2,10,20,1,22,15,11,23,18,13,14,3,9,19,5,24,8,7","16",16,"13","4.55594261293299",736187.492241612,4,22,"Inverted",FALSE
"AH","2",211604.2849,8.48528137423857,6,8,"3","0,180","3,23,16,19,22,1,21,12,11,5,6,18,10,24,2,9,8,13,7,4,17,15,14,20","14",18,"13","7.33355135889724","23,4,18,20,2,21,10,19,22,16,11,7,8,6,5,17,24,13,9,14,3,12,15,1","14",14,"6","5.26985118701123",736187.492241612,18,11,"Inverted",TRUE
"AH","2",211604.2849,8.48528137423857,6,8,"3","0,180","24,20,14,8,7,6,9,22,3,15,17,12,10,23,4,11,2,16,19,5,21,1,13,18","10",11,"17","7.93711359216832","24,3,23,19,12,15,16,17,2,20,6,5,13,7,8,21,1,10,18,9,4,22,14,11","10",10,"20","2.23236545501277",736187.492241612,8,2,"Inverted",TRUE
"AH","2",211604.2849,8.48528137423857,6,8,"3","0,180","11,18,15,12,19,16,8,23,4,21,1,10,3,20,14,5,17,9,6,24,13,22,7,2","13",15,"14","3.35222919285297","20,21,4,11,9,12,8,7,10,5,3,14,22,23,24,13,16,17,15,6,19,1,2,18","13",13,"22","2.00889714481309",736187.492241612,12,22,"Inverted",TRUE
"AH","2",211604.2849,8.48528137423857,6,8,"3","0,180","4,9,3,1,8,11,20,18,10,7,23,2,14,22,12,21,24,19,5,16,6,17,13,15","13",22,"17","4.4730584230274","14,24,23,20,3,2,5,16,8,22,19,17,10,6,13,1,18,21,12,15,9,7,11,4","13",13,"10","6.44271747115999",736187.492241612,12,9,"Inverted",FALSE
"AH","2",211604.2849,8.48528137423857,6,8,"3","0,180","6,20,14,10,8,22,2,13,3,19,11,24,18,5,12,23,7,21,4,16,17,9,1,15","18",10,"19","7.22010362497531","10,4,13,24,2,5,22,9,1,3,8,11,20,18,16,19,6,12,7,17,23,21,14,15","18",12,"11","2.65156363788992",736187.492241612,16,11,"Inverted",TRUE
"AH","2",211604.2849,8.48528137423857,6,8,"3","0,180","10,6,16,1,12,19,18,8,2,17,9,7,21,3,20,5,15,24,23,14,22,4,11,13","15",15,"20","2.61256537004374","9,23,16,5,20,18,7,13,24,3,19,6,21,15,17,10,4,12,14,1,22,11,2,8","15",14,"15","4.85325048491359",736187.492241612,5,17,"Inverted",FALSE
"AH","2",211604.2849,8.48528137423857,6,8,"3","0,180","9,17,15,20,21,11,18,2,10,7,1,14,5,12,3,16,23,24,4,22,6,13,8,19","14",5,"21","10.9070313600823","13,4,20,1,16,14,24,2,5,18,11,15,3,7,8,19,23,17,6,12,9,22,10,21","14",15,"8","3.30761516001076",736187.492241612,24,23,"Inverted",FALSE
"AH","2",211604.2849,8.48528137423857,6,8,"3","0,180","16,6,12,24,7,11,10,19,13,4,23,1,3,20,2,17,22,18,9,5,21,8,14,15","7",10,"4","6.63556109298952","13,22,16,20,12,5,11,9,17,14,2,19,24,6,15,8,3,4,10,7,1,23,21,18","7",8,"9","4.51388525101356",736187.492241612,18,19,"Inverted",TRUE
"AH","2",211604.2849,8.48528137423857,6,8,"3","0,180","22,23,9,13,17,16,6,3,7,14,2,1,21,4,12,10,20,8,11,24,15,5,19,18","8",14,"4","9.74055148800835","13,17,12,3,8,5,4,23,11,19,14,18,7,21,2,15,20,16,24,9,22,6,1,10","8",9,"11","3.04518354614265",736187.492241612,7,19,"Inverted",TRUE
"AH","2",211604.2849,8.48528137423857,6,8,"1","0,180","21,15,10,20,23,6,8,16,19,11,24,13,14,7,3,22,12,1,18,17,5,4,9,2","17",17,"12","3.88597993599251","1,10,13,23,2,9,8,11,4,15,18,3,24,12,5,7,19,22,16,17,21,20,14,6","17",18,"22","2.37408543308266",736187.492241612,14,16,"Canonical",TRUE
"AH","2",211604.2849,8.48528137423857,6,8,"1","0,180","20,7,15,24,22,6,9,10,4,1,21,14,12,18,19,2,16,11,23,3,13,17,5,8","8",8,"10","4.20224349503405","5,10,9,18,16,19,6,13,24,8,7,23,15,22,12,4,1,21,3,11,20,14,2,17","8",9,"24","2.14441667404026",736187.492241612,2,4,"Canonical",TRUE
"AH","2",211604.2849,8.48528137423857,6,8,"1","0,180","7,17,18,21,5,3,19,20,12,6,22,14,10,15,8,2,24,11,1,16,4,9,13,23","10",10,"6","4.85577067593113","21,22,19,8,10,5,13,6,14,3,9,15,12,20,17,4,24,23,2,11,1,7,18,16","10",9,"14","1.83227950590663",736187.492241612,8,12,"Canonical",TRUE
"AH","2",211604.2849,8.48528137423857,6,8,"1","0,180","14,6,21,15,20,10,13,22,4,9,12,3,1,18,16,19,23,7,2,24,17,5,11,8","11",11,"12","3.56146418000571","19,1,14,13,17,20,10,16,7,11,6,3,5,15,4,18,8,9,12,23,24,21,22,2","11",11,"6","2.57070268807001",736187.492241612,19,2,"Canonical",TRUE
"AH","2",211604.2849,8.48528137423857,6,8,"1","0,180","17,6,5,2,1,16,21,22,9,4,10,24,19,11,20,15,13,7,14,8,3,18,12,23","9",9,"9","1.78129568998702","5,11,24,16,23,17,12,10,3,1,9,14,4,15,2,8,20,19,13,7,18,22,21,6","9",13,"4","5.43747042305768",736187.492241612,11,10,"Canonical",FALSE
"AH","2",211604.2849,8.48528137423857,6,8,"1","0,180","5,20,9,19,7,23,8,21,1,24,18,22,15,4,2,3,6,16,14,13,10,12,11,17","15",15,"2","2.15277273510583","22,6,21,16,2,10,3,1,4,9,17,23,14,20,7,24,13,19,5,15,11,12,18,8","15",16,"24","6.80053958203644",736187.492241612,5,10,"Canonical",FALSE
"AH","2",211604.2849,8.48528137423857,6,8,"1","0,180","13,11,8,2,16,17,18,15,24,7,23,19,14,6,22,12,20,4,3,21,9,10,1,5","17",18,"4","1.70611391798593","14,22,9,16,11,24,8,10,3,2,1,17,18,13,23,20,12,19,21,15,6,7,5,4","17",18,"19","3.53029751009308",736187.492241612,24,12,"Canonical",FALSE
"AH","2",211604.2849,8.48528137423857,6,8,"1","0,180","5,13,12,9,16,18,11,15,4,21,22,3,14,6,23,10,2,19,24,20,1,8,7,17","15",15,"23","3.9586167151574","5,6,20,10,15,3,17,19,18,22,7,9,23,13,21,1,16,12,24,11,2,8,4,14","15",18,"12","8.46252043312415",736187.492241612,13,3,"Canonical",FALSE
"AH","2",211604.2849,8.48528137423857,6,8,"1","0,180","2,19,1,23,18,5,17,24,9,10,13,16,4,6,20,3,14,11,8,22,15,21,12,7","7",5,"18","1.90713919699192","21,5,20,1,2,8,12,4,11,24,22,15,23,3,7,18,17,14,13,16,10,6,19,9","7",17,"17","4.26600857195444",736187.492241612,16,7,"Canonical",FALSE
"AH","2",211604.2849,8.48528137423857,6,8,"1","0,180","20,10,3,11,23,8,13,7,18,5,21,2,19,14,17,12,4,15,16,9,1,24,22,6","11",10,"5","4.67625705897808","5,24,19,6,13,20,1,18,23,7,10,11,8,3,15,22,12,14,2,9,17,21,16,4","11",22,"21","7.68288278696127",736187.492241612,1,11,"Canonical",FALSE
"AH","2",211604.2849,8.48528137423857,6,8,"1","0,180","9,22,17,13,12,1,10,6,3,8,7,20,23,14,18,2,24,4,16,11,21,5,19,15","16",17,"24","5.24053601711057","15,12,23,7,5,16,19,14,11,24,3,6,13,10,17,18,4,9,2,20,21,1,22,8","16",16,"18","2.36185259697959",736187.492241612,10,15,"Canonical",TRUE
"AH","2",211604.2849,8.48528137423857,6,8,"1","0,180","6,14,17,11,18,3,22,15,8,19,2,24,13,16,1,9,5,12,20,7,4,10,23,21","12",8,"15","21.5442221239209","18,5,14,24,1,17,2,23,16,20,15,7,10,8,19,11,21,13,4,6,22,9,12,3","12",16,"11","16.0807641558349",736187.492241612,11,4,"Canonical",TRUE
"AH","2",211604.2849,8.48528137423857,6,8,"1","0,180","21,19,20,7,6,8,16,9,2,14,12,23,4,18,17,11,13,3,15,10,5,24,22,1","18",17,"13","4.42705652303994","20,22,6,23,24,14,10,2,13,17,1,3,7,18,21,4,5,8,16,12,19,11,15,9","18",23,"15","2.26611760188825",736187.492241612,9,19,"Canonical",TRUE
"AH","2",211604.2849,8.48528137423857,6,8,"1","0,180","22,9,7,15,13,14,10,20,16,5,24,1,12,11,19,2,6,18,4,21,8,3,23,17","12",12,"1","3.41237551299855","22,8,6,4,17,23,18,1,15,14,16,24,2,21,11,7,9,3,13,12,10,19,20,5","12",12,"24","2.1329129152",736187.492241612,8,11,"Canonical",TRUE
"AH","2",211604.2849,8.48528137423857,6,8,"1","0,180","8,3,23,7,2,21,18,9,4,11,16,17,20,14,24,15,12,13,10,5,1,6,22,19","17",17,"12","1.9365367309656","17,3,16,13,21,15,8,22,5,9,23,1,11,14,7,19,20,24,2,12,6,18,4,10","17",18,"24","3.75934368604794",736187.492241612,20,15,"Canonical",FALSE
